9.490942700E+7	-7.471533368E-1	6.498865473E-1
9.584615400E+7	-7.427204759E-1	6.550454780E-1
9.678288100E+7	-7.379996999E-1	6.602410685E-1
9.771960800E+7	-7.332974358E-1	6.653539889E-1
9.865633500E+7	-7.285678853E-1	6.704974035E-1
9.959306200E+7	-7.237885069E-1	6.756152694E-1
1.005297890E+8	-7.189537841E-1	6.806896773E-1
1.014665160E+8	-7.141533878E-1	6.857588630E-1
1.024032430E+8	-7.092196348E-1	6.907505142E-1
1.033399700E+8	-7.043937244E-1	6.956048878E-1
1.042766970E+8	-6.994227537E-1	7.005387390E-1
1.052134240E+8	-6.943452575E-1	7.054775519E-1
1.061501510E+8	-6.894362687E-1	7.103702167E-1
1.070868780E+8	-6.843822168E-1	7.151637038E-1
1.080236050E+8	-6.793028253E-1	7.200353733E-1
1.089603320E+8	-6.742834875E-1	7.247297900E-1
1.098970590E+8	-6.691139143E-1	7.294589352E-1
1.108337860E+8	-6.638594465E-1	7.340554215E-1
1.117705130E+8	-6.586879376E-1	7.386263203E-1
1.127072400E+8	-6.535102922E-1	7.432480646E-1
1.136439670E+8	-6.482146324E-1	7.477992501E-1
1.145806940E+8	-6.429340874E-1	7.523962798E-1
1.155174210E+8	-6.375740216E-1	7.568174481E-1
1.164541480E+8	-6.322792318E-1	7.613383936E-1
1.173908750E+8	-6.267717479E-1	7.655794615E-1
1.183276020E+8	-6.215018155E-1	7.699109400E-1
1.192643290E+8	-6.162380981E-1	7.743462131E-1
1.202010560E+8	-6.106842622E-1	7.786099429E-1
1.211377830E+8	-6.050953351E-1	7.827381351E-1
1.220745100E+8	-5.996909032E-1	7.869809371E-1
1.230112370E+8	-5.942358582E-1	7.911316502E-1
1.239479640E+8	-5.887992768E-1	7.954637121E-1
1.248846910E+8	-5.830796982E-1	7.994443521E-1
1.258214180E+8	-5.774181539E-1	8.032717354E-1
1.267581450E+8	-5.717109693E-1	8.073135035E-1
1.276948720E+8	-5.660821123E-1	8.113702850E-1
1.286315990E+8	-5.603981923E-1	8.153529194E-1
1.295683260E+8	-5.544923455E-1	8.192705105E-1
1.305050530E+8	-5.490054124E-1	8.230193190E-1
1.314417800E+8	-5.428780832E-1	8.268202284E-1
1.323785070E+8	-5.372440237E-1	8.303714351E-1
1.333152340E+8	-5.312889501E-1	8.342769966E-1
1.342519610E+8	-5.251586387E-1	8.381376158E-1
1.351886880E+8	-5.194985941E-1	8.416847012E-1
1.361254150E+8	-5.135657836E-1	8.452218383E-1
1.370621420E+8	-5.075161584E-1	8.487049832E-1
1.379988690E+8	-5.017204306E-1	8.520656034E-1
1.389355960E+8	-4.956698274E-1	8.556703190E-1
1.398723230E+8	-4.896308346E-1	8.589228063E-1
1.408090500E+8	-4.836054719E-1	8.623233375E-1
1.417457770E+8	-4.775783395E-1	8.655807167E-1
1.426825040E+8	-4.716717304E-1	8.688596857E-1
1.436192310E+8	-4.656496797E-1	8.722217648E-1
1.445559580E+8	-4.594906660E-1	8.754393489E-1
1.454926850E+8	-4.533337748E-1	8.784898400E-1
1.464294120E+8	-4.472428499E-1	8.816312422E-1
1.473661390E+8	-4.412058040E-1	8.847723285E-1
1.483028660E+8	-4.349427089E-1	8.878296492E-1
1.492395930E+8	-4.288328480E-1	8.908858332E-1
1.501763200E+8	-4.226214102E-1	8.937835799E-1
1.511130470E+8	-4.163802609E-1	8.967251437E-1
1.520497740E+8	-4.100763759E-1	8.996308582E-1
1.529865010E+8	-4.038452348E-1	9.024858503E-1
1.539232280E+8	-3.976295989E-1	9.052405503E-1
1.548599550E+8	-3.913697523E-1	9.080038728E-1
1.557966820E+8	-3.849727052E-1	9.106757805E-1
1.567334090E+8	-3.785894686E-1	9.133544466E-1
1.576701360E+8	-3.722105317E-1	9.158357799E-1
1.586068630E+8	-3.657947244E-1	9.185171975E-1
1.595435900E+8	-3.594611523E-1	9.209763022E-1
1.604803170E+8	-3.530410135E-1	9.234462103E-1
1.614170440E+8	-3.466139542E-1	9.258113697E-1
1.623537710E+8	-3.401423339E-1	9.281969060E-1
1.632904980E+8	-3.336440968E-1	9.305690820E-1
1.642272250E+8	-3.271123506E-1	9.328216689E-1
1.651639520E+8	-3.205667949E-1	9.348946817E-1
1.661006790E+8	-3.139972266E-1	9.373550002E-1
1.670374060E+8	-3.074662240E-1	9.393834105E-1
1.679741330E+8	-3.010751100E-1	9.415119462E-1
1.689108600E+8	-2.944399624E-1	9.434583926E-1
1.698475870E+8	-2.878918371E-1	9.455618713E-1
1.707843140E+8	-2.811903845E-1	9.475097375E-1
1.717210410E+8	-2.746872553E-1	9.494554610E-1
1.726577680E+8	-2.680826789E-1	9.513414818E-1
1.735944950E+8	-2.614225071E-1	9.532392467E-1
1.745312220E+8	-2.547946446E-1	9.549706932E-1
1.754679490E+8	-2.481654113E-1	9.567655152E-1
1.764046760E+8	-2.415184443E-1	9.582896217E-1
1.773414030E+8	-2.348644698E-1	9.600213142E-1
1.782781300E+8	-2.283095877E-1	9.615968348E-1
1.792148570E+8	-2.214028820E-1	9.630963778E-1
1.801515840E+8	-2.148971840E-1	9.647463821E-1
1.810883110E+8	-2.082188965E-1	9.661140466E-1
1.820250380E+8	-2.015013207E-1	9.675496281E-1
1.829617650E+8	-1.947682802E-1	9.688738186E-1
1.838984920E+8	-1.879922271E-1	9.702243368E-1
1.848352190E+8	-1.812893553E-1	9.714808049E-1
1.857719460E+8	-1.746090764E-1	9.727592643E-1
1.867086730E+8	-1.679203805E-1	9.738921985E-1
1.876454000E+8	-1.611015585E-1	9.749730153E-1
1.885821270E+8	-1.541639003E-1	9.762010763E-1
1.895188540E+8	-1.475565805E-1	9.771117440E-1
1.904555810E+8	-1.408109231E-1	9.783196215E-1
1.913923080E+8	-1.339196839E-1	9.792037990E-1
1.923290350E+8	-1.272769103E-1	9.801153557E-1
1.932657620E+8	-1.203944000E-1	9.809041435E-1
1.942024890E+8	-1.135913603E-1	9.816716333E-1
1.951392160E+8	-1.069989633E-1	9.824437344E-1
1.960759430E+8	-9.999545379E-2	9.832385572E-1
1.970126700E+8	-9.326718572E-2	9.838820334E-1
1.979493970E+8	-8.632886249E-2	9.844121566E-1
1.988861240E+8	-7.960765110E-2	9.850560382E-1
1.998228510E+8	-7.285885861E-2	9.854833451E-1
2.007595780E+8	-6.603449719E-2	9.860908071E-1
2.016963050E+8	-5.914314218E-2	9.863423280E-1
2.026330320E+8	-5.243496328E-2	9.866465403E-1
2.035697590E+8	-4.556629631E-2	9.870984581E-1
2.045064860E+8	-3.883789560E-2	9.874666274E-1
2.054432130E+8	-3.196955218E-2	9.877277712E-1
2.063799400E+8	-2.507519141E-2	9.878933871E-1
2.073166670E+8	-1.824724581E-2	9.879099738E-1
2.082533940E+8	-1.133210756E-2	9.880096557E-1
2.091901210E+8	-4.581740647E-3	9.881967242E-1
2.101268480E+8	2.161917034E-3	9.881642699E-1
2.110635750E+8	8.957731822E-3	9.880946056E-1
2.120003020E+8	1.578629980E-2	9.880311728E-1
2.129370290E+8	2.248325629E-2	9.879519576E-1
2.138737560E+8	2.920629052E-2	9.877968476E-1
2.148104830E+8	3.597268600E-2	9.874934716E-1
2.157472100E+8	4.284928923E-2	9.872433131E-1
2.166839370E+8	4.964085249E-2	9.869443106E-1
2.176206640E+8	5.630953473E-2	9.868031486E-1
2.185573910E+8	6.300971379E-2	9.862391071E-1
2.194941180E+8	6.970872432E-2	9.858957984E-1
2.204308450E+8	7.654330273E-2	9.853055877E-1
2.213675720E+8	8.326702040E-2	9.849117591E-1
2.223042990E+8	9.006894016E-2	9.843364285E-1
2.232410260E+8	9.678418125E-2	9.836874157E-1
2.241777530E+8	1.034595587E-1	9.830462284E-1
2.251144800E+8	1.101289980E-1	9.822627841E-1
2.260512070E+8	1.168037748E-1	9.816805855E-1
2.269879340E+8	1.235237278E-1	9.808216286E-1
2.279246610E+8	1.303240904E-1	9.800386992E-1
2.288613880E+8	1.370651722E-1	9.791216681E-1
2.297981150E+8	1.436840118E-1	9.781681553E-1
2.307348420E+8	1.503966017E-1	9.771958237E-1
2.316715690E+8	1.570349027E-1	9.762299427E-1
2.326082960E+8	1.637726541E-1	9.751212206E-1
2.335450230E+8	1.701981087E-1	9.739945886E-1
2.344817500E+8	1.770534793E-1	9.728397630E-1
2.354184770E+8	1.836258953E-1	9.716735708E-1
2.363552040E+8	1.902688168E-1	9.704001150E-1
2.372919310E+8	1.968684196E-1	9.690702672E-1
2.382286580E+8	2.036506097E-1	9.676933210E-1
2.391653850E+8	2.101037220E-1	9.664730168E-1
2.401021120E+8	2.166877252E-1	9.647921773E-1
2.410388390E+8	2.232315358E-1	9.634224693E-1
2.419755660E+8	2.296176489E-1	9.619724611E-1
2.429122930E+8	2.363294205E-1	9.602903461E-1
2.438490200E+8	2.429086523E-1	9.585560948E-1
2.447857470E+8	2.493796047E-1	9.568637088E-1
2.457224740E+8	2.558340345E-1	9.551885845E-1
2.466592010E+8	2.623058628E-1	9.533907615E-1
2.475959280E+8	2.690798917E-1	9.516590337E-1
2.485326550E+8	2.753669916E-1	9.498051212E-1
2.494693820E+8	2.817480598E-1	9.479391642E-1
2.504061090E+8	2.881357495E-1	9.460435526E-1
2.513428360E+8	2.945160219E-1	9.440210910E-1
2.522795630E+8	3.010289080E-1	9.419436095E-1
2.532162900E+8	3.074998030E-1	9.401686521E-1
2.541530170E+8	3.139366083E-1	9.378503556E-1
2.550897440E+8	3.203617489E-1	9.357212314E-1
2.560264710E+8	3.265078985E-1	9.333382208E-1
2.569631980E+8	3.331300890E-1	9.314698334E-1
2.578999250E+8	3.391665681E-1	9.289420148E-1
2.588366520E+8	3.455515169E-1	9.266356135E-1
2.597733790E+8	3.518561123E-1	9.243476963E-1
2.607101060E+8	3.581403922E-1	9.219439180E-1
2.616468330E+8	3.643147267E-1	9.194142169E-1
2.625835600E+8	3.705219663E-1	9.170327561E-1
2.635202870E+8	3.768617494E-1	9.143870660E-1
2.644570140E+8	3.830740897E-1	9.118318130E-1
2.653937410E+8	3.892763040E-1	9.093627975E-1
2.663304680E+8	3.954172344E-1	9.065762343E-1
2.672671950E+8	4.015447617E-1	9.039487071E-1
2.682039220E+8	4.077186468E-1	9.012426141E-1
2.691406490E+8	4.139192012E-1	8.983957183E-1
2.700773760E+8	4.199279598E-1	8.956827687E-1
2.710141030E+8	4.261471119E-1	8.927710341E-1
2.719508300E+8	4.321458011E-1	8.898675429E-1
2.728875570E+8	4.382933058E-1	8.869709983E-1
2.738242840E+8	4.441515439E-1	8.840800545E-1
2.747610110E+8	4.502448838E-1	8.810076006E-1
2.756977380E+8	4.560791229E-1	8.779565320E-1
2.766344650E+8	4.620090504E-1	8.748835784E-1
2.775711920E+8	4.679978908E-1	8.716764432E-1
2.785079190E+8	4.739355717E-1	8.685324324E-1
2.794446460E+8	4.797093949E-1	8.652897495E-1
2.803813730E+8	4.856455558E-1	8.621737749E-1
2.813181000E+8	4.914534415E-1	8.589152779E-1
2.822548270E+8	4.972247391E-1	8.557485373E-1
2.831915540E+8	5.029420693E-1	8.522616057E-1
2.841282810E+8	5.086228224E-1	8.490661436E-1
2.850650080E+8	5.143797885E-1	8.455853584E-1
2.860017350E+8	5.201012689E-1	8.420612024E-1
2.869384620E+8	5.257233115E-1	8.387168941E-1
2.878751890E+8	5.313407930E-1	8.353188574E-1
2.888119160E+8	5.368272799E-1	8.317427138E-1
2.897486430E+8	5.425081556E-1	8.279914656E-1
2.906853700E+8	5.480131390E-1	8.244832822E-1
2.916220970E+8	5.536697569E-1	8.209374970E-1
2.925588240E+8	5.589954340E-1	8.170937376E-1
2.934955510E+8	5.644842598E-1	8.135930772E-1
2.944322780E+8	5.699582363E-1	8.097902654E-1
2.953690050E+8	5.753969204E-1	8.057583224E-1
2.963057320E+8	5.807885352E-1	8.021599779E-1
2.972424590E+8	5.860825390E-1	7.983519464E-1
2.981791860E+8	5.914385432E-1	7.943515510E-1
2.991159130E+8	5.968382962E-1	7.905322022E-1
3.000526400E+8	6.020253513E-1	7.865132602E-1
3.009893670E+8	6.072442981E-1	7.824757690E-1
3.019260940E+8	6.124243990E-1	7.783936208E-1
3.028628210E+8	6.177780572E-1	7.741420324E-1
3.037995480E+8	6.227086722E-1	7.699899032E-1
3.047362750E+8	6.279477862E-1	7.659911653E-1
3.056730020E+8	6.331359249E-1	7.618095858E-1
3.066097290E+8	6.382352967E-1	7.572890853E-1
3.075464560E+8	6.432814847E-1	7.531142708E-1
3.084831830E+8	6.483480354E-1	7.490135211E-1
3.094199100E+8	6.533281469E-1	7.446561917E-1
3.103566370E+8	6.582031435E-1	7.398982304E-1
3.112933640E+8	6.631302950E-1	7.357677747E-1
3.122300910E+8	6.680692671E-1	7.312143047E-1
3.131668180E+8	6.727392687E-1	7.266594629E-1
3.141035450E+8	6.775179339E-1	7.221336287E-1
3.150402720E+8	6.825459093E-1	7.176681033E-1
3.159769990E+8	6.871697594E-1	7.131023993E-1
3.169137260E+8	6.919156891E-1	7.083603290E-1
3.178504530E+8	6.964900661E-1	7.040016315E-1
3.187871800E+8	7.011228784E-1	6.990579556E-1
3.197239070E+8	7.056511228E-1	6.945651971E-1
3.206606340E+8	7.103509770E-1	6.897202320E-1
3.215973610E+8	7.150435699E-1	6.849095809E-1
3.225340880E+8	7.194607185E-1	6.801477604E-1
3.234708150E+8	7.238498588E-1	6.754995262E-1
3.244075420E+8	7.283439950E-1	6.706706410E-1
3.253442690E+8	7.328302591E-1	6.656909061E-1
3.262809960E+8	7.372623640E-1	6.608692729E-1
3.272177230E+8	7.415546118E-1	6.559533434E-1
3.281544500E+8	7.459872015E-1	6.509642051E-1
3.290911770E+8	7.502179852E-1	6.460635758E-1
3.300279040E+8	7.545283502E-1	6.410029014E-1
3.309646310E+8	7.588459973E-1	6.358285538E-1
3.319013580E+8	7.630404494E-1	6.309164088E-1
3.328380850E+8	7.672627374E-1	6.257596920E-1
3.337748120E+8	7.712207700E-1	6.205912079E-1
3.347115390E+8	7.755728289E-1	6.155751939E-1
3.356482660E+8	7.796715209E-1	6.102118894E-1
3.365849930E+8	7.836953771E-1	6.051575208E-1
3.375217200E+8	7.877722293E-1	5.998711679E-1
3.384584470E+8	7.916490451E-1	5.946490191E-1
3.393951740E+8	7.956765746E-1	5.893466704E-1
3.403319010E+8	7.995590682E-1	5.840551578E-1
3.412686280E+8	8.033894647E-1	5.786832642E-1
3.422053550E+8	8.073576054E-1	5.733354715E-1
3.431420820E+8	8.112825023E-1	5.679274350E-1
3.440788090E+8	8.151046332E-1	5.626706234E-1
3.450155360E+8	8.185722424E-1	5.571989070E-1
3.459522630E+8	8.224186419E-1	5.517466072E-1
3.468889900E+8	8.260011478E-1	5.462813362E-1
3.478257170E+8	8.298062488E-1	5.408819695E-1
3.487624440E+8	8.334742608E-1	5.351821418E-1
3.496991710E+8	8.369972770E-1	5.298695470E-1
3.506358980E+8	8.404063697E-1	5.241494648E-1
3.515726250E+8	8.439080329E-1	5.187293063E-1
3.525093520E+8	8.475262307E-1	5.131005616E-1
3.534460790E+8	8.509008841E-1	5.074621308E-1
3.543828060E+8	8.541708375E-1	5.019879213E-1
3.553195330E+8	8.576470591E-1	4.963706903E-1
3.562562600E+8	8.611543587E-1	4.909148731E-1
3.571929870E+8	8.640183689E-1	4.850301014E-1
3.581297140E+8	8.671440987E-1	4.793499757E-1
3.590664410E+8	8.705212614E-1	4.737375676E-1
3.600031680E+8	8.737690247E-1	4.681237601E-1
3.609398950E+8	8.769484127E-1	4.626219644E-1
3.618766220E+8	8.798573764E-1	4.568575922E-1
3.628133490E+8	8.828952293E-1	4.511439471E-1
3.637500760E+8	8.857834402E-1	4.455007177E-1
3.646868030E+8	8.888780351E-1	4.396161654E-1
3.656235300E+8	8.916965685E-1	4.337402627E-1
3.665602570E+8	8.946447252E-1	4.280908330E-1
3.674969840E+8	8.974405029E-1	4.220893026E-1
3.684337110E+8	9.001009393E-1	4.164418684E-1
3.693704380E+8	9.030130013E-1	4.105719250E-1
3.703071650E+8	9.056606923E-1	4.046244490E-1
3.712438920E+8	9.083616334E-1	3.987306976E-1
3.721806190E+8	9.110124762E-1	3.928337310E-1
3.731173460E+8	9.137329688E-1	3.870093427E-1
3.740540730E+8	9.162733039E-1	3.811257094E-1
3.749908000E+8	9.187422058E-1	3.751726791E-1
3.759275270E+8	9.211212756E-1	3.690825913E-1
3.768642540E+8	9.235781140E-1	3.632545310E-1
3.778009810E+8	9.259226126E-1	3.570886720E-1
3.787377080E+8	9.283591307E-1	3.511513841E-1
3.796744350E+8	9.306395601E-1	3.451637192E-1
3.806111620E+8	9.328708939E-1	3.391321347E-1
3.815478890E+8	9.350838763E-1	3.330499447E-1
3.824846160E+8	9.372219527E-1	3.269869299E-1
3.834213430E+8	9.394233689E-1	3.209862966E-1
3.843580700E+8	9.414211847E-1	3.148530023E-1
3.852947970E+8	9.435353518E-1	3.087414291E-1
3.862315240E+8	9.455567265E-1	3.026887029E-1
3.871682510E+8	9.474923776E-1	2.964996833E-1
3.881049780E+8	9.494154143E-1	2.904181732E-1
3.890417050E+8	9.512197784E-1	2.842268255E-1
3.899784320E+8	9.531623248E-1	2.781060266E-1
3.909151590E+8	9.549179643E-1	2.719206045E-1
3.918518860E+8	9.567100399E-1	2.657224851E-1
3.927886130E+8	9.584008486E-1	2.594899341E-1
3.937253400E+8	9.601140015E-1	2.533387920E-1
3.946620670E+8	9.616530055E-1	2.472077524E-1
3.955987940E+8	9.631997754E-1	2.408506548E-1
3.965355210E+8	9.648287858E-1	2.346528213E-1
3.974722480E+8	9.662472527E-1	2.285135417E-1
3.984089750E+8	9.677348074E-1	2.222049572E-1
3.993457020E+8	9.692569085E-1	2.159936009E-1
4.002824290E+8	9.705627544E-1	2.096983775E-1
4.012191560E+8	9.719305680E-1	2.034309083E-1
4.021558830E+8	9.731838953E-1	1.970976334E-1
4.030926100E+8	9.743291557E-1	1.907889195E-1
4.040293370E+8	9.755572395E-1	1.845393267E-1
4.049660640E+8	9.769417024E-1	1.782024009E-1
4.059027910E+8	9.780106849E-1	1.718053626E-1
4.068395180E+8	9.792679862E-1	1.657291108E-1
4.077762450E+8	9.802253366E-1	1.593489840E-1
4.087129720E+8	9.811113530E-1	1.528996914E-1
4.096496990E+8	9.821478821E-1	1.465986294E-1
4.105864260E+8	9.830695477E-1	1.402229334E-1
4.115231530E+8	9.839025717E-1	1.340475712E-1
4.124598800E+8	9.847816244E-1	1.276206105E-1
4.133966070E+8	9.855249375E-1	1.212877513E-1
4.143333340E+8	9.862947489E-1	1.148014840E-1
4.152700610E+8	9.871139283E-1	1.086108963E-1
4.162067880E+8	9.878885755E-1	1.020597236E-1
4.171435150E+8	9.884889928E-1	9.602437902E-2
4.180802420E+8	9.891946994E-1	8.983060981E-2
4.190169690E+8	9.898188160E-1	8.317115427E-2
4.199536960E+8	9.901306064E-1	7.678841030E-2
4.208904230E+8	9.906267698E-1	7.066403381E-2
4.218271500E+8	9.909987285E-1	6.413188766E-2
4.227638770E+8	9.915635329E-1	5.757235307E-2
4.237006040E+8	9.919875023E-1	5.148230106E-2
4.246373310E+8	9.922069706E-1	4.488928464E-2
4.255740580E+8	9.925173292E-1	3.869698426E-2
4.265107850E+8	9.927852721E-1	3.228328137E-2
4.274475120E+8	9.929175905E-1	2.589907209E-2
4.283842390E+8	9.929922078E-1	1.956223385E-2
4.293209660E+8	9.932278530E-1	1.311172809E-2
4.302576930E+8	9.933145673E-1	6.769795670E-3
4.311944200E+8	9.933352443E-1	5.163543836E-4
4.321311470E+8	9.933621688E-1	-5.828179436E-3
4.330678740E+8	9.932332667E-1	-1.222864390E-2
4.340046010E+8	9.932545067E-1	-1.858865030E-2
4.349413280E+8	9.931051906E-1	-2.488127412E-2
4.358780550E+8	9.930094421E-1	-3.123071658E-2
4.368147820E+8	9.928157776E-1	-3.756681374E-2
4.377515090E+8	9.925755095E-1	-4.386284130E-2
4.386882360E+8	9.922886333E-1	-5.018758006E-2
4.396249630E+8	9.919818668E-1	-5.644149189E-2
4.405616900E+8	9.916280333E-1	-6.282477225E-2
4.414984170E+8	9.912023796E-1	-6.914708600E-2
4.424351440E+8	9.907572645E-1	-7.541187398E-2
4.433718710E+8	9.902922154E-1	-8.168445573E-2
4.443085980E+8	9.898563482E-1	-8.800762693E-2
4.452453250E+8	9.893223951E-1	-9.422745538E-2
4.461820520E+8	9.886807469E-1	-1.005652606E-1
4.471187790E+8	9.880789540E-1	-1.068065139E-1
4.480555060E+8	9.874171626E-1	-1.131461753E-1
4.489922330E+8	9.866884274E-1	-1.194263989E-1
4.499289600E+8	9.860134850E-1	-1.257392105E-1
4.508656870E+8	9.852860637E-1	-1.319684118E-1
4.518024140E+8	9.844149865E-1	-1.381969042E-1
4.527391410E+8	9.835184395E-1	-1.444978645E-1
4.536758680E+8	9.826743350E-1	-1.503820660E-1
4.546125950E+8	9.815313867E-1	-1.568385858E-1
4.555493220E+8	9.806548778E-1	-1.632100188E-1
4.564860490E+8	9.796209461E-1	-1.690741173E-1
4.574227760E+8	9.787455443E-1	-1.752431603E-1
4.583595030E+8	9.774715286E-1	-1.816850148E-1
4.592962300E+8	9.764029246E-1	-1.879787370E-1
4.602329570E+8	9.751125945E-1	-1.939144852E-1
4.611696840E+8	9.738554630E-1	-2.000214305E-1
4.621064110E+8	9.726624868E-1	-2.062656479E-1
4.630431380E+8	9.713757761E-1	-2.123345644E-1
4.639798650E+8	9.699082245E-1	-2.185146919E-1
4.649165920E+8	9.685557560E-1	-2.245201020E-1
4.658533190E+8	9.671062413E-1	-2.305551029E-1
4.667900460E+8	9.656389170E-1	-2.369601408E-1
4.677267730E+8	9.645039929E-1	-2.428054227E-1
4.686635000E+8	9.627358859E-1	-2.486688928E-1
4.696002270E+8	9.612595951E-1	-2.549095854E-1
4.705369540E+8	9.595446549E-1	-2.609656642E-1
4.714736810E+8	9.577146789E-1	-2.672883966E-1
4.724104080E+8	9.562314588E-1	-2.733877029E-1
4.733471350E+8	9.544766882E-1	-2.789821179E-1
4.742838620E+8	9.527482943E-1	-2.850303806E-1
4.752205890E+8	9.508376048E-1	-2.911199019E-1
4.761573160E+8	9.492109221E-1	-2.970033306E-1
